SalePrice,OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearBuilt,YearRemodAdd,MasVnrArea,Fireplaces,MSZoning,Neighborhood,Condition2,MasVnrType,ExterQual,BsmtQual,CentralAir,Electrical,KitchenQual,SaleType
187100,7,1430,2,1413,2,2001,2002,0.0,0,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
165500,5,1110,2,1097,1,1978,1978,104.0,1,RL,Mitchel,Norm,BrkFace,TA,Gd,Y,SBrkr,Gd,WD
128000,6,1484,0,742,2,1914,2001,0.0,1,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,WD
161500,6,1342,2,1372,2,1967,1967,0.0,1,RL,NWAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
139000,5,1652,1,686,2,1915,1950,0.0,0,RM,OldTown,Norm,None,TA,Fa,Y,SBrkr,TA,WD
233000,7,2084,2,956,2,2004,2004,0.0,0,RL,SawyerW,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
107900,4,901,1,901,1,1954,2000,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,WD
187500,6,2087,2,832,2,1966,2007,157.0,0,RL,ClearCr,Norm,BrkFace,TA,TA,Y,SBrkr,Gd,WD
160200,7,1145,2,1145,2,2005,2006,11.0,1,RL,Blmngtn,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
146800,6,1062,2,1029,1,1976,1976,0.0,2,RL,Mitchel,Norm,None,TA,Gd,Y,SBrkr,TA,WD
269790,7,2013,2,1117,2,1996,1997,0.0,1,RL,NoRidge,Norm,None,Gd,Gd,Y,SBrkr,TA,WD
225000,8,1496,2,1496,2,2007,2007,140.0,0,RL,Somerst,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,New
194500,7,1895,2,712,2,1994,1996,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
171000,6,1564,2,650,2,1980,1981,130.0,1,RL,SawyerW,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,WD
143500,6,1285,2,660,1,1977,1977,148.0,1,RL,Sawyer,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
110000,5,773,1,773,1,1953,1953,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
175000,5,1768,1,731,1,1937,1950,252.0,2,RL,SWISU,Norm,BrkFace,TA,Gd,Y,SBrkr,Gd,WD
200000,6,1688,2,616,2,1997,1997,0.0,0,RL,ClearCr,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
109900,4,1196,2,1196,1,1916,1990,0.0,0,RM,IDOTRR,Norm,None,TA,TA,Y,FuseA,TA,WD
189000,7,1456,2,728,2,2005,2005,0.0,1,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
118000,5,1128,1,936,1,1954,1954,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
227680,7,1428,2,1417,2,2008,2008,256.0,0,RL,Somerst,Norm,Stone,Gd,Gd,Y,SBrkr,Ex,New
135500,5,980,1,980,2,1967,1967,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
223500,5,1576,2,1324,1,1923,2004,0.0,1,RL,BrkSide,Norm,None,TA,TA,Y,SBrkr,Gd,WD
106000,5,2138,2,849,2,1898,1965,0.0,0,RM,OldTown,Norm,None,TA,TA,N,FuseA,TA,WD
181000,6,1309,2,1040,1,1974,1999,99.0,1,RL,NWAmes,Norm,BrkFace,TA,TA,Y,SBrkr,Gd,WD
144500,6,848,2,848,1,2004,2004,169.0,1,RM,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,ConLD
55993,5,1044,2,540,1,1952,1952,0.0,0,C (all),IDOTRR,Norm,None,Fa,TA,N,FuseA,Fa,WD
157900,6,1442,1,1442,1,1958,1958,243.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,COD
116000,5,1250,1,686,1,1918,1950,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,Fa,WD
137000,5,1008,1,1008,1,1954,1954,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
271000,8,1689,3,1568,2,2002,2002,148.0,2,RL,Mitchel,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
155000,6,1052,2,1010,1,1971,1971,80.0,0,RL,ClearCr,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
224000,7,1358,2,1358,2,2009,2010,128.0,1,RL,NridgHt,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,New
183000,7,1640,2,798,2,2003,2003,0.0,0,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
93000,4,936,2,936,1,1953,1953,0.0,0,RM,OldTown,Norm,None,Fa,Fa,N,SBrkr,TA,WD
225000,7,1733,2,847,2,2003,2003,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
139500,6,1489,1,778,2,1940,1950,0.0,1,RL,SWISU,Norm,None,TA,TA,Y,SBrkr,TA,WD
232600,8,1489,2,1489,2,2006,2006,0.0,1,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
109500,5,784,0,784,1,1924,1950,0.0,0,RM,BrkSide,Norm,None,TA,TA,Y,SBrkr,Gd,WD
189000,7,1434,2,1454,2,2001,2001,0.0,1,RL,SawyerW,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
185000,5,2126,2,1013,2,1967,1967,0.0,0,RL,ClearCr,Norm,None,TA,TA,Y,SBrkr,TA,WD
147400,7,1223,2,600,2,2005,2005,0.0,0,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
151000,7,1200,2,600,2,2005,2005,0.0,0,FV,Somerst,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
237000,7,1829,2,941,2,2003,2003,223.0,1,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
167000,6,1516,2,1516,1,1964,1964,180.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
139950,5,1144,2,1144,1,1961,1961,136.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
128000,4,1067,2,1067,2,1950,1995,0.0,0,RL,Sawyer,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
153500,5,1559,2,1559,1,1948,1973,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,COD
100000,6,987,1,483,1,1973,1973,158.0,0,RM,BrDale,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
144000,5,1099,1,1099,1,1995,2006,0.0,0,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
130500,5,1200,1,768,1,1946,1995,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
140000,6,1482,1,672,2,1925,1950,0.0,0,RH,SWISU,Norm,None,TA,TA,N,SBrkr,Fa,WD
157500,5,1539,2,650,2,1904,2002,0.0,1,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,Gd,WD
174900,6,1165,2,1127,1,1966,1966,183.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
141000,5,1800,0,1800,2,1961,1961,0.0,0,RL,NAmes,Norm,None,TA,TA,N,SBrkr,TA,WD
153900,5,1416,3,876,1,1915,1950,0.0,1,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,WD
171000,5,1701,2,1390,2,1975,1981,0.0,2,RL,Sawyer,Norm,None,TA,Gd,Y,SBrkr,TA,WD
213000,7,1775,2,740,2,1993,1993,137.0,1,RL,SawyerW,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
133500,5,864,1,864,1,1972,1972,0.0,1,RL,CollgCr,Norm,None,TA,TA,Y,SBrkr,TA,WD
240000,6,2358,2,907,3,1908,1997,0.0,1,RL,ClearCr,Norm,None,TA,TA,Y,SBrkr,TA,WD
131500,6,848,2,848,1,2003,2003,170.0,0,RM,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
215000,8,1456,2,1273,2,2003,2003,40.0,1,RL,Blmngtn,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
164000,7,1646,1,918,2,1941,1950,0.0,2,RL,Crawfor,Norm,None,TA,TA,Y,SBrkr,TA,WD
158000,6,1445,2,1127,1,1964,1964,115.0,1,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
170000,5,1779,2,1763,1,1955,1974,0.0,1,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
127000,5,1040,1,1040,1,1962,2010,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
147000,6,1026,2,940,1,1978,1978,0.0,0,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,TA,WD
174000,6,1481,2,702,2,1994,1995,0.0,1,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,TA,WD
152000,7,1370,2,1090,2,1976,1976,189.0,1,RL,NWAmes,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,WD
189950,7,1426,1,912,1,1918,1998,0.0,1,RL,Crawfor,Norm,None,Gd,TA,Y,SBrkr,Gd,WD
131500,5,1039,2,1039,1,1965,1965,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
152000,6,1097,2,1040,2,1984,1985,0.0,0,RL,SawyerW,Norm,None,TA,Gd,Y,SBrkr,TA,WD
132500,5,1148,1,1148,1,1959,1959,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
250580,7,1372,2,1372,2,2007,2008,0.0,0,FV,Somerst,Norm,None,Gd,Ex,Y,SBrkr,Gd,New
148500,5,1002,2,1002,1,1970,1970,76.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
248900,8,1646,3,1638,2,2006,2007,274.0,1,RL,Timber,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,New
129000,4,1120,2,1040,1,1961,1961,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,Fa,WD
236000,7,1949,2,1050,2,1993,1994,246.0,1,RL,SawyerW,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
109500,5,894,1,894,1,1962,1962,0.0,0,RL,NAmes,Norm,None,TA,TA,N,SBrkr,TA,WD
200500,6,1682,2,804,2,1998,1998,116.0,0,RL,CollgCr,Norm,BrkFace,TA,Gd,Y,SBrkr,Gd,WD
116000,5,910,2,105,1,1953,1996,0.0,0,RL,NAmes,Norm,None,Gd,TA,Y,SBrkr,Gd,WD
133000,5,1268,1,832,1,1949,1950,0.0,1,RL,NAmes,Norm,None,Gd,TA,Y,SBrkr,TA,WD
66500,5,1131,1,676,1,1941,1950,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,WD
303477,8,2610,2,1184,2,2007,2007,0.0,1,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Ex,New
132250,4,1040,2,1064,1,1963,1963,0.0,0,RL,Mitchel,Norm,None,TA,TA,Y,SBrkr,TA,WD
148000,5,1155,2,1109,1,1961,1995,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,Gd,WD
136500,5,864,1,864,1,1978,2005,90.0,0,RL,CollgCr,Norm,BrkFace,Gd,TA,Y,SBrkr,TA,WD
157000,5,1090,2,1090,1,2005,2006,0.0,0,RL,Edwards,Norm,None,TA,Ex,Y,SBrkr,TA,WD
187500,7,1717,2,1156,2,1990,1991,117.0,1,RL,Timber,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
178000,6,1593,2,808,2,1992,1993,0.0,1,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,TA,WD
118500,4,2230,1,795,1,1912,1950,0.0,0,RL,SWISU,Norm,None,Gd,TA,N,SBrkr,TA,WD
100000,5,892,1,892,1,1967,1967,60.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
328900,9,1709,2,1698,2,1999,2000,60.0,1,FV,Somerst,Norm,BrkFace,Gd,Ex,Y,SBrkr,Gd,CWD
145000,5,1712,2,1626,2,1959,2005,122.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
135500,5,1393,1,816,1,1955,1955,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
149500,6,1505,2,1505,1,1953,1953,90.0,1,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
122900,5,924,2,672,1,1949,2006,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
172500,6,1683,2,918,2,1978,1978,92.0,1,RL,Sawyer,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
154500,6,1068,1,1059,1,1963,2003,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
165000,5,1383,1,1383,1,1954,1954,0.0,1,RL,Sawyer,Norm,None,TA,Gd,Y,SBrkr,TA,WD
106500,4,951,1,951,1,1936,1950,0.0,0,RM,IDOTRR,Norm,None,TA,TA,N,SBrkr,TA,WD
135000,5,1236,1,912,1,1961,1994,0.0,1,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
110000,4,858,1,858,1,1971,1971,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
153000,5,1306,1,992,1,1957,2000,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
180000,7,1509,2,783,2,2003,2003,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
240000,7,1670,3,1670,2,2006,2006,27.0,1,RL,Gilbert,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,New
125500,5,902,1,876,1,1967,1967,75.0,0,RL,Sawyer,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
128000,5,1063,1,1056,1,1954,1954,110.0,0,RL,NAmes,Norm,Stone,TA,TA,Y,SBrkr,TA,WD
255000,8,1636,3,1623,2,2006,2006,208.0,1,RL,Somerst,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
250000,7,2057,1,1017,1,1936,1987,0.0,1,RL,Crawfor,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
131000,5,902,2,864,1,1983,1983,0.0,0,RL,Mitchel,Norm,None,TA,Gd,Y,SBrkr,TA,WD
174000,6,1484,2,742,2,2005,2005,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
143500,5,1268,1,1268,1,1977,1989,0.0,0,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
88000,5,1015,1,768,1,1925,1950,0.0,0,RM,BrkSide,Norm,None,TA,TA,N,SBrkr,TA,WD
145000,5,2002,3,1001,2,1949,1950,0.0,0,RH,Crawfor,Norm,None,TA,TA,N,FuseA,TA,WD
173733,6,1224,2,612,2,2009,2009,76.0,0,FV,Somerst,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,New
75000,4,1092,1,546,1,1970,1970,80.0,0,RM,MeadowV,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
135000,4,1229,1,1134,1,1956,1956,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,FuseA,TA,WD
238000,7,2127,3,1104,2,1991,1991,0.0,1,RL,SawyerW,Norm,None,Gd,Ex,Y,SBrkr,Gd,WD
176500,6,1414,2,1184,1,1958,2002,0.0,1,RL,NAmes,Norm,None,Ex,Gd,Y,SBrkr,TA,WD
201000,6,1721,2,928,2,1994,1994,105.0,0,RL,SawyerW,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
145900,5,2200,0,1272,2,1900,2003,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
169990,6,1316,2,1316,2,2005,2006,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
193000,6,1617,2,1604,2,1993,1994,0.0,1,RL,SawyerW,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
207500,6,1686,2,1686,2,1980,1980,157.0,1,RL,NWAmes,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,WD
175000,5,1126,2,1126,2,1977,1977,0.0,0,RL,NWAmes,Norm,None,TA,Gd,Y,SBrkr,Ex,WD
285000,8,2374,3,1181,2,2003,2004,340.0,1,RL,NridgHt,Norm,BrkFace,Gd,Gd,Y,SBrkr,Ex,WD
176000,7,1978,2,832,2,1968,1968,342.0,1,RL,NWAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
236500,8,1788,2,1753,2,2001,2001,0.0,1,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Ex,WD
222000,7,2236,2,964,2,1997,1997,285.0,1,RL,Gilbert,Norm,BrkFace,TA,Gd,Y,SBrkr,Gd,WD
201000,8,1466,3,1466,2,2007,2007,0.0,0,RL,Timber,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
117500,5,925,1,925,1,1965,1965,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
320000,9,1905,3,1905,2,2006,2006,302.0,1,RL,Somerst,Norm,Stone,Ex,Ex,Y,SBrkr,Ex,WD
190000,7,1500,2,1500,2,2004,2004,210.0,0,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
242000,7,2069,2,585,2,1960,2007,0.0,1,RL,NAmes,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
79900,4,747,2,600,1,1926,1953,108.0,0,RL,BrkSide,Norm,BrkFace,TA,Fa,Y,SBrkr,TA,WD
184900,7,1200,2,1176,2,2003,2003,103.68526170798899,0,RL,SawyerW,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
253000,7,1971,2,1113,2,2005,2005,0.0,1,RL,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
239799,7,1962,3,1391,2,2006,2006,0.0,0,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
244400,7,2403,1,1032,2,1940,1950,0.0,2,RL,ClearCr,Norm,None,TA,TA,Y,SBrkr,TA,COD
150900,6,1728,2,1728,2,1976,1976,0.0,0,RL,Mitchel,Norm,None,TA,TA,Y,SBrkr,TA,WD
214000,7,2060,2,992,2,1999,1999,298.0,1,RL,Gilbert,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
150000,4,1440,0,1440,2,1977,1977,0.0,0,RL,Edwards,Norm,None,TA,Gd,Y,SBrkr,TA,Oth
143000,5,1632,2,1632,2,1967,1967,0.0,0,RL,Mitchel,Norm,None,TA,TA,Y,SBrkr,TA,WD
124900,5,1869,2,1088,1,1890,1996,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,WD
143000,5,1144,1,1144,1,1959,1959,128.0,1,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
270000,8,1629,3,1616,2,2002,2003,236.0,1,RL,Timber,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
192500,7,1776,2,936,2,2002,2002,144.0,1,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
197500,6,1381,2,1161,1,1972,2006,0.0,1,RL,NWAmes,Norm,None,TA,TA,Y,SBrkr,Gd,WD
129000,5,864,2,864,1,1950,2002,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,Gd,WD
119900,5,965,1,828,1,1965,1965,0.0,0,RH,SawyerW,Norm,None,TA,TA,Y,SBrkr,TA,WD
133900,5,768,1,768,1,1972,2003,0.0,0,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,TA,WD
172000,5,1968,2,784,2,1969,1969,232.0,1,RL,Mitchel,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
127500,6,980,0,945,2,1975,1975,250.0,0,RL,Edwards,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,WD
124000,6,1229,2,561,1,1980,1980,0.0,1,RM,Blueste,Norm,None,TA,Gd,Y,SBrkr,TA,WD
132000,5,1057,2,1057,1,1962,1962,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
185000,7,1337,2,1337,2,2003,2003,0.0,0,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
155000,7,1416,2,696,2,1999,1999,0.0,0,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
116500,5,858,0,858,1,1958,2008,0.0,0,RL,BrkSide,Norm,None,TA,TA,Y,SBrkr,TA,WD
155000,6,1548,2,804,2,1976,1976,0.0,1,RL,NPkVill,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
239000,9,1800,2,1800,2,2007,2007,0.0,0,RL,CollgCr,Norm,None,Gd,Ex,Y,SBrkr,Ex,WD
214900,7,1894,2,817,2,2002,2003,44.0,1,RL,Timber,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
178900,6,1484,2,783,2,2005,2007,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
160000,5,1308,1,728,1,1940,1950,0.0,2,RL,Crawfor,Norm,None,Gd,TA,Y,SBrkr,TA,WD
135000,5,1098,1,1098,1,1955,1955,151.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
37900,3,968,0,600,1,1910,1950,0.0,0,RM,OldTown,Norm,None,TA,TA,N,SBrkr,TA,WD
140000,6,1095,1,588,1,1958,1958,105.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,ConLD
135000,4,1192,0,720,1,1949,1950,0.0,0,RL,NAmes,Norm,None,TA,TA,N,FuseA,TA,WD
173000,7,1626,2,764,2,2003,2004,106.0,0,RL,NridgHt,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
99500,6,918,1,918,2,1979,1979,0.0,1,RL,SawyerW,Norm,None,TA,Gd,Y,SBrkr,TA,WD
182000,7,1428,2,1428,2,2007,2008,103.68526170798899,0,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
167500,7,2019,2,728,1,1910,1993,0.0,0,RL,BrkSide,Feedr,None,TA,Gd,N,SBrkr,Gd,WD
165000,7,1382,2,673,2,2000,2000,0.0,0,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
85500,4,869,0,440,1,1923,1958,0.0,0,RL,BrkSide,Norm,None,TA,Gd,Y,FuseA,Fa,WD
199900,7,1241,2,1241,1,2006,2007,103.68526170798899,0,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
110000,4,894,2,894,1,1954,1954,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
139000,5,1121,2,1121,1,1963,1963,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
178400,7,999,2,944,1,1961,2007,210.0,0,RL,NAmes,Norm,Stone,Ex,TA,Y,SBrkr,Ex,WD
159895,7,1266,2,1266,2,2007,2007,16.0,1,RL,Blmngtn,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
255900,8,2290,2,1128,2,2002,2002,0.0,1,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
125000,5,1164,1,1164,1,1950,1950,0.0,0,RL,Edwards,Norm,None,TA,TA,N,SBrkr,TA,ConLD
117000,6,1635,1,485,1,1910,2003,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,Gd,WD
195000,6,2030,2,848,2,1976,1976,298.0,1,RL,NWAmes,Norm,BrkFace,TA,TA,Y,SBrkr,Gd,WD
197000,7,1576,2,770,2,2006,2006,0.0,0,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
187000,6,1851,2,822,2,1964,1993,340.0,1,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,Gd,WD
173900,6,1500,2,750,2,2005,2006,0.0,0,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,Gd,New
121600,4,1230,1,747,1,1946,1950,0.0,0,RL,BrkSide,Norm,None,TA,TA,Y,SBrkr,TA,WD
136500,5,1050,1,1050,1,1961,1961,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,COD
91000,3,1077,1,1007,1,1922,1950,0.0,1,RM,IDOTRR,Norm,None,TA,TA,N,SBrkr,TA,WD
206000,7,1208,2,1187,2,2006,2006,24.0,0,RL,CollgCr,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
86000,5,691,1,691,1,1920,1950,0.0,0,RL,OldTown,Norm,None,TA,Fa,Y,FuseA,Ex,WD
232000,8,1574,3,1574,2,2006,2006,53.0,1,RL,Somerst,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
136905,5,1680,2,1680,2,1976,1976,164.0,0,RL,NWAmes,RRAn,BrkFace,TA,TA,Y,SBrkr,TA,WD
181000,7,1504,2,1346,2,2005,2006,16.0,1,RL,Blmngtn,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
149900,5,985,1,985,2,1977,1977,220.0,0,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,TA,WD
163500,6,1657,2,1657,2,1970,1970,0.0,1,RL,NAmes,Norm,None,TA,Gd,Y,SBrkr,TA,WD
88000,4,1092,1,546,1,1970,1970,0.0,0,RM,MeadowV,Norm,None,TA,TA,Y,SBrkr,TA,WD
240000,7,1710,2,1710,2,2004,2005,108.0,1,RL,Mitchel,Norm,Stone,Gd,Ex,Y,SBrkr,Gd,WD
102000,5,1522,0,1008,2,1926,1950,0.0,0,RL,SWISU,Norm,None,TA,TA,Y,SBrkr,TA,WD
135000,5,1271,1,720,2,1948,1950,0.0,1,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
165000,6,1502,1,602,1,1923,1996,0.0,2,RL,Crawfor,Norm,None,TA,TA,Y,SBrkr,Gd,WD
85000,5,1022,1,1022,1,1910,2006,0.0,0,RM,OldTown,Norm,None,TA,TA,N,SBrkr,TA,WD
119200,6,1082,1,1082,1,1948,1950,206.0,1,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
227000,8,1665,2,810,2,2001,2001,0.0,0,RL,NWAmes,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
203000,7,1504,2,1504,2,1996,1996,196.0,1,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
187500,8,1360,2,1220,1,1984,1984,0.0,1,RL,StoneBr,Norm,None,Gd,Gd,Y,SBrkr,Gd,COD
160000,7,1472,2,384,2,1991,1992,76.0,1,RL,Gilbert,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
213490,7,1506,2,1362,2,2005,2005,145.0,1,RL,Blmngtn,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
176000,4,1132,2,1132,1,2005,2005,0.0,0,RL,Edwards,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
194000,7,1220,2,1199,2,2006,2006,84.0,0,RL,CollgCr,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,New
87000,5,1248,1,912,1,1930,1950,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,FuseA,TA,WD
191000,7,1504,2,1346,2,2005,2006,14.0,1,RL,Blmngtn,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
112500,5,882,2,882,1,1972,1972,0.0,0,RL,CollgCr,Norm,None,TA,TA,Y,SBrkr,TA,WD
